"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/01/2025 13:00:00 - 12/01/2025 14:00:00","BZN|MK","Without Sequence","110.00","",""
"12/01/2025 14:00:00 - 12/01/2025 15:00:00","BZN|MK","Without Sequence","114.92","",""
"12/01/2025 15:00:00 - 12/01/2025 16:00:00","BZN|MK","Without Sequence","128.07","",""
"12/01/2025 16:00:00 - 12/01/2025 17:00:00","BZN|MK","Without Sequence","140.37","",""
"12/01/2025 17:00:00 - 12/01/2025 18:00:00","BZN|MK","Without Sequence","153.00","",""
"12/01/2025 18:00:00 - 12/01/2025 19:00:00","BZN|MK","Without Sequence","151.36","",""
"12/01/2025 19:00:00 - 12/01/2025 20:00:00","BZN|MK","Without Sequence","151.32","",""
"12/01/2025 20:00:00 - 12/01/2025 21:00:00","BZN|MK","Without Sequence","136.83","",""
"12/01/2025 21:00:00 - 12/01/2025 22:00:00","BZN|MK","Without Sequence","131.57","",""
"12/01/2025 22:00:00 - 12/01/2025 23:00:00","BZN|MK","Without Sequence","121.75","",""
"12/01/2025 23:00:00 - 13/01/2025 00:00:00","BZN|MK","Without Sequence","110.00","",""
"13/01/2025 00:00:00 - 13/01/2025 01:00:00","BZN|MK","Without Sequence","120.00","",""
"13/01/2025 01:00:00 - 13/01/2025 02:00:00","BZN|MK","Without Sequence","107.11","",""
"13/01/2025 02:00:00 - 13/01/2025 03:00:00","BZN|MK","Without Sequence","105.37","",""
"13/01/2025 03:00:00 - 13/01/2025 04:00:00","BZN|MK","Without Sequence","99.60","",""
"13/01/2025 04:00:00 - 13/01/2025 05:00:00","BZN|MK","Without Sequence","99.19","",""
"13/01/2025 05:00:00 - 13/01/2025 06:00:00","BZN|MK","Without Sequence","117.67","",""
"13/01/2025 06:00:00 - 13/01/2025 07:00:00","BZN|MK","Without Sequence","145.19","",""
"13/01/2025 07:00:00 - 13/01/2025 08:00:00","BZN|MK","Without Sequence","183.17","",""
"13/01/2025 08:00:00 - 13/01/2025 09:00:00","BZN|MK","Without Sequence","192.78","",""
"13/01/2025 09:00:00 - 13/01/2025 10:00:00","BZN|MK","Without Sequence","170.92","",""
"13/01/2025 10:00:00 - 13/01/2025 11:00:00","BZN|MK","Without Sequence","145.15","",""
"13/01/2025 11:00:00 - 13/01/2025 12:00:00","BZN|MK","Without Sequence","134.96","",""
"13/01/2025 12:00:00 - 13/01/2025 13:00:00","BZN|MK","Without Sequence","126.99","",""
"13/01/2025 13:00:00 - 13/01/2025 14:00:00","BZN|MK","Without Sequence","129.99","",""
"13/01/2025 14:00:00 - 13/01/2025 15:00:00","BZN|MK","Without Sequence","129.06","",""
"13/01/2025 15:00:00 - 13/01/2025 16:00:00","BZN|MK","Without Sequence","132.17","",""
"13/01/2025 16:00:00 - 13/01/2025 17:00:00","BZN|MK","Without Sequence","153.03","",""
"13/01/2025 17:00:00 - 13/01/2025 18:00:00","BZN|MK","Without Sequence","166.12","",""
"13/01/2025 18:00:00 - 13/01/2025 19:00:00","BZN|MK","Without Sequence","165.04","",""
"13/01/2025 19:00:00 - 13/01/2025 20:00:00","BZN|MK","Without Sequence","157.08","",""
"13/01/2025 20:00:00 - 13/01/2025 21:00:00","BZN|MK","Without Sequence","139.03","",""
"13/01/2025 21:00:00 - 13/01/2025 22:00:00","BZN|MK","Without Sequence","125.18","",""
"13/01/2025 22:00:00 - 13/01/2025 23:00:00","BZN|MK","Without Sequence","128.19","",""
"13/01/2025 23:00:00 - 14/01/2025 00:00:00","BZN|MK","Without Sequence","119.25","",""
"14/01/2025 00:00:00 - 14/01/2025 01:00:00","BZN|MK","Without Sequence","120.00","",""
"14/01/2025 01:00:00 - 14/01/2025 02:00:00","BZN|MK","Without Sequence","111.46","",""
"14/01/2025 02:00:00 - 14/01/2025 03:00:00","BZN|MK","Without Sequence","107.79","",""
"14/01/2025 03:00:00 - 14/01/2025 04:00:00","BZN|MK","Without Sequence","105.70","",""
"14/01/2025 04:00:00 - 14/01/2025 05:00:00","BZN|MK","Without Sequence","109.90","",""
"14/01/2025 05:00:00 - 14/01/2025 06:00:00","BZN|MK","Without Sequence","123.25","",""
"14/01/2025 06:00:00 - 14/01/2025 07:00:00","BZN|MK","Without Sequence","130.50","",""
"14/01/2025 07:00:00 - 14/01/2025 08:00:00","BZN|MK","Without Sequence","168.50","",""
"14/01/2025 08:00:00 - 14/01/2025 09:00:00","BZN|MK","Without Sequence","172.68","",""
"14/01/2025 09:00:00 - 14/01/2025 10:00:00","BZN|MK","Without Sequence","151.31","",""
"14/01/2025 10:00:00 - 14/01/2025 11:00:00","BZN|MK","Without Sequence","132.90","",""
"14/01/2025 11:00:00 - 14/01/2025 12:00:00","BZN|MK","Without Sequence","140.00","",""
"14/01/2025 12:00:00 - 14/01/2025 13:00:00","BZN|MK","Without Sequence","139.47","",""
"14/01/2025 13:00:00 - 14/01/2025 14:00:00","BZN|MK","Without Sequence","142.67","",""
"14/01/2025 14:00:00 - 14/01/2025 15:00:00","BZN|MK","Without Sequence","148.06","",""
"14/01/2025 15:00:00 - 14/01/2025 16:00:00","BZN|MK","Without Sequence","168.07","",""
"14/01/2025 16:00:00 - 14/01/2025 17:00:00","BZN|MK","Without Sequence","209.08","",""
"14/01/2025 17:00:00 - 14/01/2025 18:00:00","BZN|MK","Without Sequence","240.94","",""
"14/01/2025 18:00:00 - 14/01/2025 19:00:00","BZN|MK","Without Sequence","224.97","",""
"14/01/2025 19:00:00 - 14/01/2025 20:00:00","BZN|MK","Without Sequence","217.89","",""
"14/01/2025 20:00:00 - 14/01/2025 21:00:00","BZN|MK","Without Sequence","177.31","",""
"14/01/2025 21:00:00 - 14/01/2025 22:00:00","BZN|MK","Without Sequence","148.41","",""
"14/01/2025 22:00:00 - 14/01/2025 23:00:00","BZN|MK","Without Sequence","151.92","",""
"14/01/2025 23:00:00 - 15/01/2025 00:00:00","BZN|MK","Without Sequence","135.69","",""
"15/01/2025 00:00:00 - 15/01/2025 01:00:00","BZN|MK","Without Sequence","129.11","",""
"15/01/2025 01:00:00 - 15/01/2025 02:00:00","BZN|MK","Without Sequence","123.36","",""
"15/01/2025 02:00:00 - 15/01/2025 03:00:00","BZN|MK","Without Sequence","117.02","",""
"15/01/2025 03:00:00 - 15/01/2025 04:00:00","BZN|MK","Without Sequence","115.02","",""
"15/01/2025 04:00:00 - 15/01/2025 05:00:00","BZN|MK","Without Sequence","116.80","",""
"15/01/2025 05:00:00 - 15/01/2025 06:00:00","BZN|MK","Without Sequence","127.03","",""
"15/01/2025 06:00:00 - 15/01/2025 07:00:00","BZN|MK","Without Sequence","160.18","",""
"15/01/2025 07:00:00 - 15/01/2025 08:00:00","BZN|MK","Without Sequence","217.00","",""
"15/01/2025 08:00:00 - 15/01/2025 09:00:00","BZN|MK","Without Sequence","270.24","",""
"15/01/2025 09:00:00 - 15/01/2025 10:00:00","BZN|MK","Without Sequence","250.00","",""
"15/01/2025 10:00:00 - 15/01/2025 11:00:00","BZN|MK","Without Sequence","263.94","",""
"15/01/2025 11:00:00 - 15/01/2025 12:00:00","BZN|MK","Without Sequence","268.00","",""
"15/01/2025 12:00:00 - 15/01/2025 13:00:00","BZN|MK","Without Sequence","250.56","",""
"15/01/2025 13:00:00 - 15/01/2025 14:00:00","BZN|MK","Without Sequence","248.53","",""
"15/01/2025 14:00:00 - 15/01/2025 15:00:00","BZN|MK","Without Sequence","254.13","",""
"15/01/2025 15:00:00 - 15/01/2025 16:00:00","BZN|MK","Without Sequence","339.19","",""
"15/01/2025 16:00:00 - 15/01/2025 17:00:00","BZN|MK","Without Sequence","421.42","",""
"15/01/2025 17:00:00 - 15/01/2025 18:00:00","BZN|MK","Without Sequence","449.25","",""
"15/01/2025 18:00:00 - 15/01/2025 19:00:00","BZN|MK","Without Sequence","389.22","",""
"15/01/2025 19:00:00 - 15/01/2025 20:00:00","BZN|MK","Without Sequence","332.97","",""
"15/01/2025 20:00:00 - 15/01/2025 21:00:00","BZN|MK","Without Sequence","217.12","",""
"15/01/2025 21:00:00 - 15/01/2025 22:00:00","BZN|MK","Without Sequence","183.45","",""
"15/01/2025 22:00:00 - 15/01/2025 23:00:00","BZN|MK","Without Sequence","169.06","",""
"15/01/2025 23:00:00 - 16/01/2025 00:00:00","BZN|MK","Without Sequence","148.08","",""
"16/01/2025 00:00:00 - 16/01/2025 01:00:00","BZN|MK","Without Sequence","136.70","",""
"16/01/2025 01:00:00 - 16/01/2025 02:00:00","BZN|MK","Without Sequence","127.69","",""
"16/01/2025 02:00:00 - 16/01/2025 03:00:00","BZN|MK","Without Sequence","125.00","",""
"16/01/2025 03:00:00 - 16/01/2025 04:00:00","BZN|MK","Without Sequence","124.30","",""
"16/01/2025 04:00:00 - 16/01/2025 05:00:00","BZN|MK","Without Sequence","125.00","",""
"16/01/2025 05:00:00 - 16/01/2025 06:00:00","BZN|MK","Without Sequence","133.43","",""
"16/01/2025 06:00:00 - 16/01/2025 07:00:00","BZN|MK","Without Sequence","160.11","",""
"16/01/2025 07:00:00 - 16/01/2025 08:00:00","BZN|MK","Without Sequence","195.89","",""
"16/01/2025 08:00:00 - 16/01/2025 09:00:00","BZN|MK","Without Sequence","220.16","",""
"16/01/2025 09:00:00 - 16/01/2025 10:00:00","BZN|MK","Without Sequence","198.59","",""
"16/01/2025 10:00:00 - 16/01/2025 11:00:00","BZN|MK","Without Sequence","171.88","",""
"16/01/2025 11:00:00 - 16/01/2025 12:00:00","BZN|MK","Without Sequence","159.75","",""
"16/01/2025 12:00:00 - 16/01/2025 13:00:00","BZN|MK","Without Sequence","153.56","",""
"16/01/2025 13:00:00 - 16/01/2025 14:00:00","BZN|MK","Without Sequence","155.33","",""
"16/01/2025 14:00:00 - 16/01/2025 15:00:00","BZN|MK","Without Sequence","166.06","",""
"16/01/2025 15:00:00 - 16/01/2025 16:00:00","BZN|MK","Without Sequence","178.95","",""
"16/01/2025 16:00:00 - 16/01/2025 17:00:00","BZN|MK","Without Sequence","228.56","",""
"16/01/2025 17:00:00 - 16/01/2025 18:00:00","BZN|MK","Without Sequence","260.57","",""
"16/01/2025 18:00:00 - 16/01/2025 19:00:00","BZN|MK","Without Sequence","248.20","",""
"16/01/2025 19:00:00 - 16/01/2025 20:00:00","BZN|MK","Without Sequence","231.34","",""
"16/01/2025 20:00:00 - 16/01/2025 21:00:00","BZN|MK","Without Sequence","187.00","",""
"16/01/2025 21:00:00 - 16/01/2025 22:00:00","BZN|MK","Without Sequence","159.20","",""
"16/01/2025 22:00:00 - 16/01/2025 23:00:00","BZN|MK","Without Sequence","145.96","",""
"16/01/2025 23:00:00 - 17/01/2025 00:00:00","BZN|MK","Without Sequence","136.70","",""
"17/01/2025 00:00:00 - 17/01/2025 01:00:00","BZN|MK","Without Sequence","127.28","",""
"17/01/2025 01:00:00 - 17/01/2025 02:00:00","BZN|MK","Without Sequence","119.99","",""
"17/01/2025 02:00:00 - 17/01/2025 03:00:00","BZN|MK","Without Sequence","111.99","",""
"17/01/2025 03:00:00 - 17/01/2025 04:00:00","BZN|MK","Without Sequence","109.69","",""
"17/01/2025 04:00:00 - 17/01/2025 05:00:00","BZN|MK","Without Sequence","111.02","",""
"17/01/2025 05:00:00 - 17/01/2025 06:00:00","BZN|MK","Without Sequence","122.99","",""
"17/01/2025 06:00:00 - 17/01/2025 07:00:00","BZN|MK","Without Sequence","144.94","",""
"17/01/2025 07:00:00 - 17/01/2025 08:00:00","BZN|MK","Without Sequence","176.78","",""
"17/01/2025 08:00:00 - 17/01/2025 09:00:00","BZN|MK","Without Sequence","201.47","",""
"17/01/2025 09:00:00 - 17/01/2025 10:00:00","BZN|MK","Without Sequence","177.20","",""
"17/01/2025 10:00:00 - 17/01/2025 11:00:00","BZN|MK","Without Sequence","150.98","",""
"17/01/2025 11:00:00 - 17/01/2025 12:00:00","BZN|MK","Without Sequence","137.22","",""
"17/01/2025 12:00:00 - 17/01/2025 13:00:00","BZN|MK","Without Sequence","127.47","",""
"17/01/2025 13:00:00 - 17/01/2025 14:00:00","BZN|MK","Without Sequence","133.99","",""
"17/01/2025 14:00:00 - 17/01/2025 15:00:00","BZN|MK","Without Sequence","138.00","",""
"17/01/2025 15:00:00 - 17/01/2025 16:00:00","BZN|MK","Without Sequence","156.43","",""
"17/01/2025 16:00:00 - 17/01/2025 17:00:00","BZN|MK","Without Sequence","182.95","",""
"17/01/2025 17:00:00 - 17/01/2025 18:00:00","BZN|MK","Without Sequence","198.88","",""
"17/01/2025 18:00:00 - 17/01/2025 19:00:00","BZN|MK","Without Sequence","198.71","",""
"17/01/2025 19:00:00 - 17/01/2025 20:00:00","BZN|MK","Without Sequence","191.13","",""
"17/01/2025 20:00:00 - 17/01/2025 21:00:00","BZN|MK","Without Sequence","167.12","",""
"17/01/2025 21:00:00 - 17/01/2025 22:00:00","BZN|MK","Without Sequence","150.03","",""
"17/01/2025 22:00:00 - 17/01/2025 23:00:00","BZN|MK","Without Sequence","143.71","",""
"17/01/2025 23:00:00 - 18/01/2025 00:00:00","BZN|MK","Without Sequence","135.11","",""
"18/01/2025 00:00:00 - 18/01/2025 01:00:00","BZN|MK","Without Sequence","132.96","",""
"18/01/2025 01:00:00 - 18/01/2025 02:00:00","BZN|MK","Without Sequence","125.00","",""
"18/01/2025 02:00:00 - 18/01/2025 03:00:00","BZN|MK","Without Sequence","115.00","",""
"18/01/2025 03:00:00 - 18/01/2025 04:00:00","BZN|MK","Without Sequence","114.09","",""
"18/01/2025 04:00:00 - 18/01/2025 05:00:00","BZN|MK","Without Sequence","114.71","",""
"18/01/2025 05:00:00 - 18/01/2025 06:00:00","BZN|MK","Without Sequence","122.43","",""
"18/01/2025 06:00:00 - 18/01/2025 07:00:00","BZN|MK","Without Sequence","128.91","",""
"18/01/2025 07:00:00 - 18/01/2025 08:00:00","BZN|MK","Without Sequence","141.20","",""
"18/01/2025 08:00:00 - 18/01/2025 09:00:00","BZN|MK","Without Sequence","150.01","",""
"18/01/2025 09:00:00 - 18/01/2025 10:00:00","BZN|MK","Without Sequence","147.29","",""
"18/01/2025 10:00:00 - 18/01/2025 11:00:00","BZN|MK","Without Sequence","135.00","",""
"18/01/2025 11:00:00 - 18/01/2025 12:00:00","BZN|MK","Without Sequence","125.00","",""
"18/01/2025 12:00:00 - 18/01/2025 13:00:00","BZN|MK","Without Sequence","117.99","",""
"18/01/2025 13:00:00 - 18/01/2025 14:00:00","BZN|MK","Without Sequence","120.08","",""
"18/01/2025 14:00:00 - 18/01/2025 15:00:00","BZN|MK","Without Sequence","127.00","",""
"18/01/2025 15:00:00 - 18/01/2025 16:00:00","BZN|MK","Without Sequence","135.70","",""
"18/01/2025 16:00:00 - 18/01/2025 17:00:00","BZN|MK","Without Sequence","155.53","",""
"18/01/2025 17:00:00 - 18/01/2025 18:00:00","BZN|MK","Without Sequence","165.93","",""
"18/01/2025 18:00:00 - 18/01/2025 19:00:00","BZN|MK","Without Sequence","172.00","",""
"18/01/2025 19:00:00 - 18/01/2025 20:00:00","BZN|MK","Without Sequence","167.93","",""
"18/01/2025 20:00:00 - 18/01/2025 21:00:00","BZN|MK","Without Sequence","152.82","",""
"18/01/2025 21:00:00 - 18/01/2025 22:00:00","BZN|MK","Without Sequence","141.51","",""
"18/01/2025 22:00:00 - 18/01/2025 23:00:00","BZN|MK","Without Sequence","139.00","",""
"18/01/2025 23:00:00 - 19/01/2025 00:00:00","BZN|MK","Without Sequence","131.00","",""
"19/01/2025 00:00:00 - 19/01/2025 01:00:00","BZN|MK","Without Sequence","133.87","",""
"19/01/2025 01:00:00 - 19/01/2025 02:00:00","BZN|MK","Without Sequence","120.00","",""
"19/01/2025 02:00:00 - 19/01/2025 03:00:00","BZN|MK","Without Sequence","115.00","",""
"19/01/2025 03:00:00 - 19/01/2025 04:00:00","BZN|MK","Without Sequence","115.00","",""
"19/01/2025 04:00:00 - 19/01/2025 05:00:00","BZN|MK","Without Sequence","111.41","",""
"19/01/2025 05:00:00 - 19/01/2025 06:00:00","BZN|MK","Without Sequence","117.00","",""
"19/01/2025 06:00:00 - 19/01/2025 07:00:00","BZN|MK","Without Sequence","123.00","",""
"19/01/2025 07:00:00 - 19/01/2025 08:00:00","BZN|MK","Without Sequence","130.00","",""
"19/01/2025 08:00:00 - 19/01/2025 09:00:00","BZN|MK","Without Sequence","138.00","",""
"19/01/2025 09:00:00 - 19/01/2025 10:00:00","BZN|MK","Without Sequence","125.67","",""
"19/01/2025 10:00:00 - 19/01/2025 11:00:00","BZN|MK","Without Sequence","114.45","",""
"19/01/2025 11:00:00 - 19/01/2025 12:00:00","BZN|MK","Without Sequence","105.59","",""
"19/01/2025 12:00:00 - 19/01/2025 13:00:00","BZN|MK","Without Sequence","103.23","",""
"19/01/2025 13:00:00 - 19/01/2025 14:00:00","BZN|MK","Without Sequence","105.59","",""
"19/01/2025 14:00:00 - 19/01/2025 15:00:00","BZN|MK","Without Sequence","118.90","",""
"19/01/2025 15:00:00 - 19/01/2025 16:00:00","BZN|MK","Without Sequence","139.21","",""
"19/01/2025 16:00:00 - 19/01/2025 17:00:00","BZN|MK","Without Sequence","166.75","",""
"19/01/2025 17:00:00 - 19/01/2025 18:00:00","BZN|MK","Without Sequence","180.57","",""
"19/01/2025 18:00:00 - 19/01/2025 19:00:00","BZN|MK","Without Sequence","180.06","",""
"19/01/2025 19:00:00 - 19/01/2025 20:00:00","BZN|MK","Without Sequence","177.91","",""
"19/01/2025 20:00:00 - 19/01/2025 21:00:00","BZN|MK","Without Sequence","166.97","",""
"19/01/2025 21:00:00 - 19/01/2025 22:00:00","BZN|MK","Without Sequence","149.45","",""
"19/01/2025 22:00:00 - 19/01/2025 23:00:00","BZN|MK","Without Sequence","142.54","",""
"19/01/2025 23:00:00 - 20/01/2025 00:00:00","BZN|MK","Without Sequence","131.69","",""
"20/01/2025 00:00:00 - 20/01/2025 01:00:00","BZN|MK","Without Sequence","139.32","",""
"20/01/2025 01:00:00 - 20/01/2025 02:00:00","BZN|MK","Without Sequence","129.95","",""
"20/01/2025 02:00:00 - 20/01/2025 03:00:00","BZN|MK","Without Sequence","123.23","",""
"20/01/2025 03:00:00 - 20/01/2025 04:00:00","BZN|MK","Without Sequence","120.58","",""
"20/01/2025 04:00:00 - 20/01/2025 05:00:00","BZN|MK","Without Sequence","123.04","",""
"20/01/2025 05:00:00 - 20/01/2025 06:00:00","BZN|MK","Without Sequence","132.82","",""
"20/01/2025 06:00:00 - 20/01/2025 07:00:00","BZN|MK","Without Sequence","154.47","",""
"20/01/2025 07:00:00 - 20/01/2025 08:00:00","BZN|MK","Without Sequence","217.21","",""
"20/01/2025 08:00:00 - 20/01/2025 09:00:00","BZN|MK","Without Sequence","243.17","",""
"20/01/2025 09:00:00 - 20/01/2025 10:00:00","BZN|MK","Without Sequence","219.92","",""
"20/01/2025 10:00:00 - 20/01/2025 11:00:00","BZN|MK","Without Sequence","159.94","",""
"20/01/2025 11:00:00 - 20/01/2025 12:00:00","BZN|MK","Without Sequence","129.95","",""
"20/01/2025 12:00:00 - 20/01/2025 13:00:00","BZN|MK","Without Sequence","129.95","",""
"20/01/2025 13:00:00 - 20/01/2025 14:00:00","BZN|MK","Without Sequence","130.55","",""
"20/01/2025 14:00:00 - 20/01/2025 15:00:00","BZN|MK","Without Sequence","166.87","",""
"20/01/2025 15:00:00 - 20/01/2025 16:00:00","BZN|MK","Without Sequence","196.32","",""
"20/01/2025 16:00:00 - 20/01/2025 17:00:00","BZN|MK","Without Sequence","238.00","",""
"20/01/2025 17:00:00 - 20/01/2025 18:00:00","BZN|MK","Without Sequence","308.77","",""
"20/01/2025 18:00:00 - 20/01/2025 19:00:00","BZN|MK","Without Sequence","275.73","",""
"20/01/2025 19:00:00 - 20/01/2025 20:00:00","BZN|MK","Without Sequence","239.27","",""
"20/01/2025 20:00:00 - 20/01/2025 21:00:00","BZN|MK","Without Sequence","192.73","",""
"20/01/2025 21:00:00 - 20/01/2025 22:00:00","BZN|MK","Without Sequence","166.87","",""
"20/01/2025 22:00:00 - 20/01/2025 23:00:00","BZN|MK","Without Sequence","159.73","",""
"20/01/2025 23:00:00 - 21/01/2025 00:00:00","BZN|MK","Without Sequence","148.93","",""
"21/01/2025 00:00:00 - 21/01/2025 01:00:00","BZN|MK","Without Sequence","149.98","",""
"21/01/2025 01:00:00 - 21/01/2025 02:00:00","BZN|MK","Without Sequence","140.98","",""
"21/01/2025 02:00:00 - 21/01/2025 03:00:00","BZN|MK","Without Sequence","130.86","",""
"21/01/2025 03:00:00 - 21/01/2025 04:00:00","BZN|MK","Without Sequence","130.81","",""
"21/01/2025 04:00:00 - 21/01/2025 05:00:00","BZN|MK","Without Sequence","133.32","",""
"21/01/2025 05:00:00 - 21/01/2025 06:00:00","BZN|MK","Without Sequence","148.24","",""
"21/01/2025 06:00:00 - 21/01/2025 07:00:00","BZN|MK","Without Sequence","180.00","",""
"21/01/2025 07:00:00 - 21/01/2025 08:00:00","BZN|MK","Without Sequence","247.25","",""
"21/01/2025 08:00:00 - 21/01/2025 09:00:00","BZN|MK","Without Sequence","263.49","",""
"21/01/2025 09:00:00 - 21/01/2025 10:00:00","BZN|MK","Without Sequence","225.48","",""
"21/01/2025 10:00:00 - 21/01/2025 11:00:00","BZN|MK","Without Sequence","186.74","",""
"21/01/2025 11:00:00 - 21/01/2025 12:00:00","BZN|MK","Without Sequence","176.04","",""
"21/01/2025 12:00:00 - 21/01/2025 13:00:00","BZN|MK","Without Sequence","181.02","",""
"21/01/2025 13:00:00 - 21/01/2025 14:00:00","BZN|MK","Without Sequence","210.00","",""
"21/01/2025 14:00:00 - 21/01/2025 15:00:00","BZN|MK","Without Sequence","210.00","",""
"21/01/2025 15:00:00 - 21/01/2025 16:00:00","BZN|MK","Without Sequence","201.75","",""
"21/01/2025 16:00:00 - 21/01/2025 17:00:00","BZN|MK","Without Sequence","255.96","",""
"21/01/2025 17:00:00 - 21/01/2025 18:00:00","BZN|MK","Without Sequence","317.69","",""
"21/01/2025 18:00:00 - 21/01/2025 19:00:00","BZN|MK","Without Sequence","295.22","",""
"21/01/2025 19:00:00 - 21/01/2025 20:00:00","BZN|MK","Without Sequence","257.22","",""
"21/01/2025 20:00:00 - 21/01/2025 21:00:00","BZN|MK","Without Sequence","223.96","",""
"21/01/2025 21:00:00 - 21/01/2025 22:00:00","BZN|MK","Without Sequence","172.48","",""
"21/01/2025 22:00:00 - 21/01/2025 23:00:00","BZN|MK","Without Sequence","163.03","",""
"21/01/2025 23:00:00 - 22/01/2025 00:00:00","BZN|MK","Without Sequence","150.98","",""
"22/01/2025 00:00:00 - 22/01/2025 01:00:00","BZN|MK","Without Sequence","150.81","",""
"22/01/2025 01:00:00 - 22/01/2025 02:00:00","BZN|MK","Without Sequence","141.38","",""
"22/01/2025 02:00:00 - 22/01/2025 03:00:00","BZN|MK","Without Sequence","129.51","",""
"22/01/2025 03:00:00 - 22/01/2025 04:00:00","BZN|MK","Without Sequence","127.28","",""
"22/01/2025 04:00:00 - 22/01/2025 05:00:00","BZN|MK","Without Sequence","129.51","",""
"22/01/2025 05:00:00 - 22/01/2025 06:00:00","BZN|MK","Without Sequence","155.11","",""
"22/01/2025 06:00:00 - 22/01/2025 07:00:00","BZN|MK","Without Sequence","204.38","",""
"22/01/2025 07:00:00 - 22/01/2025 08:00:00","BZN|MK","Without Sequence","285.01","",""
"22/01/2025 08:00:00 - 22/01/2025 09:00:00","BZN|MK","Without Sequence","285.01","",""
"22/01/2025 09:00:00 - 22/01/2025 10:00:00","BZN|MK","Without Sequence","222.72","",""
"22/01/2025 10:00:00 - 22/01/2025 11:00:00","BZN|MK","Without Sequence","207.37","",""
"22/01/2025 11:00:00 - 22/01/2025 12:00:00","BZN|MK","Without Sequence","193.42","",""
"22/01/2025 12:00:00 - 22/01/2025 13:00:00","BZN|MK","Without Sequence","185.50","",""
"22/01/2025 13:00:00 - 22/01/2025 14:00:00","BZN|MK","Without Sequence","192.51","",""
