"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"22/05/2023 13:00:00 - 22/05/2023 14:00:00","BZN|MK","Without Sequence","58.54","",""
"22/05/2023 14:00:00 - 22/05/2023 15:00:00","BZN|MK","Without Sequence","58.54","",""
"22/05/2023 15:00:00 - 22/05/2023 16:00:00","BZN|MK","Without Sequence","73.18","",""
"22/05/2023 16:00:00 - 22/05/2023 17:00:00","BZN|MK","Without Sequence","74.00","",""
"22/05/2023 17:00:00 - 22/05/2023 18:00:00","BZN|MK","Without Sequence","85.55","",""
"22/05/2023 18:00:00 - 22/05/2023 19:00:00","BZN|MK","Without Sequence","110.00","",""
"22/05/2023 19:00:00 - 22/05/2023 20:00:00","BZN|MK","Without Sequence","120.00","",""
"22/05/2023 20:00:00 - 22/05/2023 21:00:00","BZN|MK","Without Sequence","120.00","",""
"22/05/2023 21:00:00 - 22/05/2023 22:00:00","BZN|MK","Without Sequence","120.00","",""
"22/05/2023 22:00:00 - 22/05/2023 23:00:00","BZN|MK","Without Sequence","105.00","",""
"22/05/2023 23:00:00 - 23/05/2023 00:00:00","BZN|MK","Without Sequence","94.00","",""
"23/05/2023 00:00:00 - 23/05/2023 01:00:00","BZN|MK","Without Sequence","83.14","",""
"23/05/2023 01:00:00 - 23/05/2023 02:00:00","BZN|MK","Without Sequence","72.20","",""
"23/05/2023 02:00:00 - 23/05/2023 03:00:00","BZN|MK","Without Sequence","58.51","",""
"23/05/2023 03:00:00 - 23/05/2023 04:00:00","BZN|MK","Without Sequence","56.67","",""
"23/05/2023 04:00:00 - 23/05/2023 05:00:00","BZN|MK","Without Sequence","58.40","",""
"23/05/2023 05:00:00 - 23/05/2023 06:00:00","BZN|MK","Without Sequence","74.00","",""
"23/05/2023 06:00:00 - 23/05/2023 07:00:00","BZN|MK","Without Sequence","88.90","",""
"23/05/2023 07:00:00 - 23/05/2023 08:00:00","BZN|MK","Without Sequence","104.84","",""
"23/05/2023 08:00:00 - 23/05/2023 09:00:00","BZN|MK","Without Sequence","92.31","",""
"23/05/2023 09:00:00 - 23/05/2023 10:00:00","BZN|MK","Without Sequence","87.80","",""
"23/05/2023 10:00:00 - 23/05/2023 11:00:00","BZN|MK","Without Sequence","69.18","",""
"23/05/2023 11:00:00 - 23/05/2023 12:00:00","BZN|MK","Without Sequence","59.36","",""
"23/05/2023 12:00:00 - 23/05/2023 13:00:00","BZN|MK","Without Sequence","55.08","",""
"23/05/2023 13:00:00 - 23/05/2023 14:00:00","BZN|MK","Without Sequence","46.72","",""
"23/05/2023 14:00:00 - 23/05/2023 15:00:00","BZN|MK","Without Sequence","38.82","",""
"23/05/2023 15:00:00 - 23/05/2023 16:00:00","BZN|MK","Without Sequence","42.15","",""
"23/05/2023 16:00:00 - 23/05/2023 17:00:00","BZN|MK","Without Sequence","54.76","",""
"23/05/2023 17:00:00 - 23/05/2023 18:00:00","BZN|MK","Without Sequence","77.00","",""
"23/05/2023 18:00:00 - 23/05/2023 19:00:00","BZN|MK","Without Sequence","100.00","",""
"23/05/2023 19:00:00 - 23/05/2023 20:00:00","BZN|MK","Without Sequence","108.52","",""
"23/05/2023 20:00:00 - 23/05/2023 21:00:00","BZN|MK","Without Sequence","133.40","",""
"23/05/2023 21:00:00 - 23/05/2023 22:00:00","BZN|MK","Without Sequence","121.63","",""
"23/05/2023 22:00:00 - 23/05/2023 23:00:00","BZN|MK","Without Sequence","110.19","",""
"23/05/2023 23:00:00 - 24/05/2023 00:00:00","BZN|MK","Without Sequence","93.81","",""
"24/05/2023 00:00:00 - 24/05/2023 01:00:00","BZN|MK","Without Sequence","83.44","",""
"24/05/2023 01:00:00 - 24/05/2023 02:00:00","BZN|MK","Without Sequence","75.82","",""
"24/05/2023 02:00:00 - 24/05/2023 03:00:00","BZN|MK","Without Sequence","69.47","",""
"24/05/2023 03:00:00 - 24/05/2023 04:00:00","BZN|MK","Without Sequence","66.97","",""
"24/05/2023 04:00:00 - 24/05/2023 05:00:00","BZN|MK","Without Sequence","70.01","",""
"24/05/2023 05:00:00 - 24/05/2023 06:00:00","BZN|MK","Without Sequence","80.01","",""
"24/05/2023 06:00:00 - 24/05/2023 07:00:00","BZN|MK","Without Sequence","101.00","",""
"24/05/2023 07:00:00 - 24/05/2023 08:00:00","BZN|MK","Without Sequence","120.01","",""
"24/05/2023 08:00:00 - 24/05/2023 09:00:00","BZN|MK","Without Sequence","115.16","",""
"24/05/2023 09:00:00 - 24/05/2023 10:00:00","BZN|MK","Without Sequence","94.00","",""
"24/05/2023 10:00:00 - 24/05/2023 11:00:00","BZN|MK","Without Sequence","85.00","",""
"24/05/2023 11:00:00 - 24/05/2023 12:00:00","BZN|MK","Without Sequence","77.00","",""
"24/05/2023 12:00:00 - 24/05/2023 13:00:00","BZN|MK","Without Sequence","69.38","",""
"24/05/2023 13:00:00 - 24/05/2023 14:00:00","BZN|MK","Without Sequence","67.21","",""
"24/05/2023 14:00:00 - 24/05/2023 15:00:00","BZN|MK","Without Sequence","66.10","",""
"24/05/2023 15:00:00 - 24/05/2023 16:00:00","BZN|MK","Without Sequence","69.27","",""
"24/05/2023 16:00:00 - 24/05/2023 17:00:00","BZN|MK","Without Sequence","91.83","",""
"24/05/2023 17:00:00 - 24/05/2023 18:00:00","BZN|MK","Without Sequence","97.32","",""
"24/05/2023 18:00:00 - 24/05/2023 19:00:00","BZN|MK","Without Sequence","111.71","",""
"24/05/2023 19:00:00 - 24/05/2023 20:00:00","BZN|MK","Without Sequence","129.71","",""
"24/05/2023 20:00:00 - 24/05/2023 21:00:00","BZN|MK","Without Sequence","148.95","",""
"24/05/2023 21:00:00 - 24/05/2023 22:00:00","BZN|MK","Without Sequence","123.67","",""
"24/05/2023 22:00:00 - 24/05/2023 23:00:00","BZN|MK","Without Sequence","127.81","",""
"24/05/2023 23:00:00 - 25/05/2023 00:00:00","BZN|MK","Without Sequence","100.15","",""
"25/05/2023 00:00:00 - 25/05/2023 01:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 01:00:00 - 25/05/2023 02:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 02:00:00 - 25/05/2023 03:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 03:00:00 - 25/05/2023 04:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 04:00:00 - 25/05/2023 05:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 05:00:00 - 25/05/2023 06:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 06:00:00 - 25/05/2023 07:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 07:00:00 - 25/05/2023 08:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 08:00:00 - 25/05/2023 09:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 09:00:00 - 25/05/2023 10:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 10:00:00 - 25/05/2023 11:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 11:00:00 - 25/05/2023 12:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 12:00:00 - 25/05/2023 13:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 13:00:00 - 25/05/2023 14:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 14:00:00 - 25/05/2023 15:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 15:00:00 - 25/05/2023 16:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 16:00:00 - 25/05/2023 17:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 17:00:00 - 25/05/2023 18:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 18:00:00 - 25/05/2023 19:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 19:00:00 - 25/05/2023 20:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 20:00:00 - 25/05/2023 21:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 21:00:00 - 25/05/2023 22:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 22:00:00 - 25/05/2023 23:00:00","BZN|MK","Without Sequence","0.00","",""
"25/05/2023 23:00:00 - 26/05/2023 00:00:00","BZN|MK","Without Sequence","0.00","",""
"26/05/2023 00:00:00 - 26/05/2023 01:00:00","BZN|MK","Without Sequence","85.39","",""
"26/05/2023 01:00:00 - 26/05/2023 02:00:00","BZN|MK","Without Sequence","75.26","",""
"26/05/2023 02:00:00 - 26/05/2023 03:00:00","BZN|MK","Without Sequence","69.53","",""
"26/05/2023 03:00:00 - 26/05/2023 04:00:00","BZN|MK","Without Sequence","69.21","",""
"26/05/2023 04:00:00 - 26/05/2023 05:00:00","BZN|MK","Without Sequence","69.75","",""
"26/05/2023 05:00:00 - 26/05/2023 06:00:00","BZN|MK","Without Sequence","72.77","",""
"26/05/2023 06:00:00 - 26/05/2023 07:00:00","BZN|MK","Without Sequence","96.03","",""
"26/05/2023 07:00:00 - 26/05/2023 08:00:00","BZN|MK","Without Sequence","108.60","",""
"26/05/2023 08:00:00 - 26/05/2023 09:00:00","BZN|MK","Without Sequence","91.78","",""
"26/05/2023 09:00:00 - 26/05/2023 10:00:00","BZN|MK","Without Sequence","82.41","",""
"26/05/2023 10:00:00 - 26/05/2023 11:00:00","BZN|MK","Without Sequence","65.04","",""
"26/05/2023 11:00:00 - 26/05/2023 12:00:00","BZN|MK","Without Sequence","45.92","",""
"26/05/2023 12:00:00 - 26/05/2023 13:00:00","BZN|MK","Without Sequence","40.80","",""
"26/05/2023 13:00:00 - 26/05/2023 14:00:00","BZN|MK","Without Sequence","30.00","",""
"26/05/2023 14:00:00 - 26/05/2023 15:00:00","BZN|MK","Without Sequence","30.00","",""
"26/05/2023 15:00:00 - 26/05/2023 16:00:00","BZN|MK","Without Sequence","38.46","",""
"26/05/2023 16:00:00 - 26/05/2023 17:00:00","BZN|MK","Without Sequence","48.05","",""
"26/05/2023 17:00:00 - 26/05/2023 18:00:00","BZN|MK","Without Sequence","71.54","",""
"26/05/2023 18:00:00 - 26/05/2023 19:00:00","BZN|MK","Without Sequence","99.23","",""
"26/05/2023 19:00:00 - 26/05/2023 20:00:00","BZN|MK","Without Sequence","111.00","",""
"26/05/2023 20:00:00 - 26/05/2023 21:00:00","BZN|MK","Without Sequence","127.33","",""
"26/05/2023 21:00:00 - 26/05/2023 22:00:00","BZN|MK","Without Sequence","114.00","",""
"26/05/2023 22:00:00 - 26/05/2023 23:00:00","BZN|MK","Without Sequence","107.68","",""
"26/05/2023 23:00:00 - 27/05/2023 00:00:00","BZN|MK","Without Sequence","90.00","",""
"27/05/2023 00:00:00 - 27/05/2023 01:00:00","BZN|MK","Without Sequence","85.41","",""
"27/05/2023 01:00:00 - 27/05/2023 02:00:00","BZN|MK","Without Sequence","69.00","",""
"27/05/2023 02:00:00 - 27/05/2023 03:00:00","BZN|MK","Without Sequence","66.23","",""
"27/05/2023 03:00:00 - 27/05/2023 04:00:00","BZN|MK","Without Sequence","65.00","",""
"27/05/2023 04:00:00 - 27/05/2023 05:00:00","BZN|MK","Without Sequence","57.54","",""
"27/05/2023 05:00:00 - 27/05/2023 06:00:00","BZN|MK","Without Sequence","56.54","",""
"27/05/2023 06:00:00 - 27/05/2023 07:00:00","BZN|MK","Without Sequence","60.51","",""
"27/05/2023 07:00:00 - 27/05/2023 08:00:00","BZN|MK","Without Sequence","61.10","",""
"27/05/2023 08:00:00 - 27/05/2023 09:00:00","BZN|MK","Without Sequence","60.00","",""
"27/05/2023 09:00:00 - 27/05/2023 10:00:00","BZN|MK","Without Sequence","64.94","",""
"27/05/2023 10:00:00 - 27/05/2023 11:00:00","BZN|MK","Without Sequence","35.17","",""
"27/05/2023 11:00:00 - 27/05/2023 12:00:00","BZN|MK","Without Sequence","29.29","",""
"27/05/2023 12:00:00 - 27/05/2023 13:00:00","BZN|MK","Without Sequence","24.34","",""
"27/05/2023 13:00:00 - 27/05/2023 14:00:00","BZN|MK","Without Sequence","23.36","",""
"27/05/2023 14:00:00 - 27/05/2023 15:00:00","BZN|MK","Without Sequence","22.93","",""
"27/05/2023 15:00:00 - 27/05/2023 16:00:00","BZN|MK","Without Sequence","25.00","",""
"27/05/2023 16:00:00 - 27/05/2023 17:00:00","BZN|MK","Without Sequence","28.98","",""
"27/05/2023 17:00:00 - 27/05/2023 18:00:00","BZN|MK","Without Sequence","56.59","",""
"27/05/2023 18:00:00 - 27/05/2023 19:00:00","BZN|MK","Without Sequence","73.70","",""
"27/05/2023 19:00:00 - 27/05/2023 20:00:00","BZN|MK","Without Sequence","108.82","",""
"27/05/2023 20:00:00 - 27/05/2023 21:00:00","BZN|MK","Without Sequence","128.01","",""
"27/05/2023 21:00:00 - 27/05/2023 22:00:00","BZN|MK","Without Sequence","105.00","",""
"27/05/2023 22:00:00 - 27/05/2023 23:00:00","BZN|MK","Without Sequence","103.16","",""
"27/05/2023 23:00:00 - 28/05/2023 00:00:00","BZN|MK","Without Sequence","92.54","",""
"28/05/2023 00:00:00 - 28/05/2023 01:00:00","BZN|MK","Without Sequence","65.00","",""
"28/05/2023 01:00:00 - 28/05/2023 02:00:00","BZN|MK","Without Sequence","35.00","",""
"28/05/2023 02:00:00 - 28/05/2023 03:00:00","BZN|MK","Without Sequence","35.00","",""
"28/05/2023 03:00:00 - 28/05/2023 04:00:00","BZN|MK","Without Sequence","30.00","",""
"28/05/2023 04:00:00 - 28/05/2023 05:00:00","BZN|MK","Without Sequence","30.00","",""
"28/05/2023 05:00:00 - 28/05/2023 06:00:00","BZN|MK","Without Sequence","30.00","",""
"28/05/2023 06:00:00 - 28/05/2023 07:00:00","BZN|MK","Without Sequence","35.00","",""
"28/05/2023 07:00:00 - 28/05/2023 08:00:00","BZN|MK","Without Sequence","30.00","",""
"28/05/2023 08:00:00 - 28/05/2023 09:00:00","BZN|MK","Without Sequence","30.00","",""
"28/05/2023 09:00:00 - 28/05/2023 10:00:00","BZN|MK","Without Sequence","28.00","",""
"28/05/2023 10:00:00 - 28/05/2023 11:00:00","BZN|MK","Without Sequence","28.00","",""
"28/05/2023 11:00:00 - 28/05/2023 12:00:00","BZN|MK","Without Sequence","28.00","",""
"28/05/2023 12:00:00 - 28/05/2023 13:00:00","BZN|MK","Without Sequence","28.00","",""
"28/05/2023 13:00:00 - 28/05/2023 14:00:00","BZN|MK","Without Sequence","28.00","",""
"28/05/2023 14:00:00 - 28/05/2023 15:00:00","BZN|MK","Without Sequence","28.00","",""
"28/05/2023 15:00:00 - 28/05/2023 16:00:00","BZN|MK","Without Sequence","28.00","",""
"28/05/2023 16:00:00 - 28/05/2023 17:00:00","BZN|MK","Without Sequence","28.00","",""
"28/05/2023 17:00:00 - 28/05/2023 18:00:00","BZN|MK","Without Sequence","28.00","",""
"28/05/2023 18:00:00 - 28/05/2023 19:00:00","BZN|MK","Without Sequence","45.00","",""
"28/05/2023 19:00:00 - 28/05/2023 20:00:00","BZN|MK","Without Sequence","65.00","",""
"28/05/2023 20:00:00 - 28/05/2023 21:00:00","BZN|MK","Without Sequence","75.00","",""
"28/05/2023 21:00:00 - 28/05/2023 22:00:00","BZN|MK","Without Sequence","90.90","",""
"28/05/2023 22:00:00 - 28/05/2023 23:00:00","BZN|MK","Without Sequence","128.88","",""
"28/05/2023 23:00:00 - 29/05/2023 00:00:00","BZN|MK","Without Sequence","74.00","",""
"29/05/2023 00:00:00 - 29/05/2023 01:00:00","BZN|MK","Without Sequence","73.18","",""
"29/05/2023 01:00:00 - 29/05/2023 02:00:00","BZN|MK","Without Sequence","62.13","",""
"29/05/2023 02:00:00 - 29/05/2023 03:00:00","BZN|MK","Without Sequence","55.00","",""
"29/05/2023 03:00:00 - 29/05/2023 04:00:00","BZN|MK","Without Sequence","50.00","",""
"29/05/2023 04:00:00 - 29/05/2023 05:00:00","BZN|MK","Without Sequence","46.00","",""
"29/05/2023 05:00:00 - 29/05/2023 06:00:00","BZN|MK","Without Sequence","48.00","",""
"29/05/2023 06:00:00 - 29/05/2023 07:00:00","BZN|MK","Without Sequence","50.95","",""
"29/05/2023 07:00:00 - 29/05/2023 08:00:00","BZN|MK","Without Sequence","50.00","",""
"29/05/2023 08:00:00 - 29/05/2023 09:00:00","BZN|MK","Without Sequence","73.18","",""
"29/05/2023 09:00:00 - 29/05/2023 10:00:00","BZN|MK","Without Sequence","73.18","",""
"29/05/2023 10:00:00 - 29/05/2023 11:00:00","BZN|MK","Without Sequence","10.03","",""
"29/05/2023 11:00:00 - 29/05/2023 12:00:00","BZN|MK","Without Sequence","10.03","",""
"29/05/2023 12:00:00 - 29/05/2023 13:00:00","BZN|MK","Without Sequence","10.03","",""
"29/05/2023 13:00:00 - 29/05/2023 14:00:00","BZN|MK","Without Sequence","11.39","",""
"29/05/2023 14:00:00 - 29/05/2023 15:00:00","BZN|MK","Without Sequence","65.00","",""
"29/05/2023 15:00:00 - 29/05/2023 16:00:00","BZN|MK","Without Sequence","30.00","",""
"29/05/2023 16:00:00 - 29/05/2023 17:00:00","BZN|MK","Without Sequence","32.52","",""
"29/05/2023 17:00:00 - 29/05/2023 18:00:00","BZN|MK","Without Sequence","86.19","",""
"29/05/2023 18:00:00 - 29/05/2023 19:00:00","BZN|MK","Without Sequence","73.70","",""
"29/05/2023 19:00:00 - 29/05/2023 20:00:00","BZN|MK","Without Sequence","83.68","",""
"29/05/2023 20:00:00 - 29/05/2023 21:00:00","BZN|MK","Without Sequence","115.00","",""
"29/05/2023 21:00:00 - 29/05/2023 22:00:00","BZN|MK","Without Sequence","90.00","",""
"29/05/2023 22:00:00 - 29/05/2023 23:00:00","BZN|MK","Without Sequence","90.00","",""
"29/05/2023 23:00:00 - 30/05/2023 00:00:00","BZN|MK","Without Sequence","80.00","",""
"30/05/2023 00:00:00 - 30/05/2023 01:00:00","BZN|MK","Without Sequence","73.52","",""
"30/05/2023 01:00:00 - 30/05/2023 02:00:00","BZN|MK","Without Sequence","65.00","",""
"30/05/2023 02:00:00 - 30/05/2023 03:00:00","BZN|MK","Without Sequence","57.28","",""
"30/05/2023 03:00:00 - 30/05/2023 04:00:00","BZN|MK","Without Sequence","60.00","",""
"30/05/2023 04:00:00 - 30/05/2023 05:00:00","BZN|MK","Without Sequence","62.99","",""
"30/05/2023 05:00:00 - 30/05/2023 06:00:00","BZN|MK","Without Sequence","73.55","",""
"30/05/2023 06:00:00 - 30/05/2023 07:00:00","BZN|MK","Without Sequence","95.08","",""
"30/05/2023 07:00:00 - 30/05/2023 08:00:00","BZN|MK","Without Sequence","104.89","",""
"30/05/2023 08:00:00 - 30/05/2023 09:00:00","BZN|MK","Without Sequence","95.09","",""
"30/05/2023 09:00:00 - 30/05/2023 10:00:00","BZN|MK","Without Sequence","87.17","",""
"30/05/2023 10:00:00 - 30/05/2023 11:00:00","BZN|MK","Without Sequence","71.00","",""
"30/05/2023 11:00:00 - 30/05/2023 12:00:00","BZN|MK","Without Sequence","68.88","",""
"30/05/2023 12:00:00 - 30/05/2023 13:00:00","BZN|MK","Without Sequence","65.26","",""
"30/05/2023 13:00:00 - 30/05/2023 14:00:00","BZN|MK","Without Sequence","68.31","",""
"30/05/2023 14:00:00 - 30/05/2023 15:00:00","BZN|MK","Without Sequence","61.94","",""
"30/05/2023 15:00:00 - 30/05/2023 16:00:00","BZN|MK","Without Sequence","79.18","",""
"30/05/2023 16:00:00 - 30/05/2023 17:00:00","BZN|MK","Without Sequence","80.75","",""
"30/05/2023 17:00:00 - 30/05/2023 18:00:00","BZN|MK","Without Sequence","101.86","",""
"30/05/2023 18:00:00 - 30/05/2023 19:00:00","BZN|MK","Without Sequence","97.00","",""
"30/05/2023 19:00:00 - 30/05/2023 20:00:00","BZN|MK","Without Sequence","115.33","",""
"30/05/2023 20:00:00 - 30/05/2023 21:00:00","BZN|MK","Without Sequence","115.49","",""
"30/05/2023 21:00:00 - 30/05/2023 22:00:00","BZN|MK","Without Sequence","113.58","",""
"30/05/2023 22:00:00 - 30/05/2023 23:00:00","BZN|MK","Without Sequence","99.20","",""
"30/05/2023 23:00:00 - 31/05/2023 00:00:00","BZN|MK","Without Sequence","90.05","",""
"31/05/2023 00:00:00 - 31/05/2023 01:00:00","BZN|MK","Without Sequence","99.95","",""
"31/05/2023 01:00:00 - 31/05/2023 02:00:00","BZN|MK","Without Sequence","78.00","",""
"31/05/2023 02:00:00 - 31/05/2023 03:00:00","BZN|MK","Without Sequence","73.58","",""
"31/05/2023 03:00:00 - 31/05/2023 04:00:00","BZN|MK","Without Sequence","71.65","",""
"31/05/2023 04:00:00 - 31/05/2023 05:00:00","BZN|MK","Without Sequence","71.10","",""
"31/05/2023 05:00:00 - 31/05/2023 06:00:00","BZN|MK","Without Sequence","78.05","",""
"31/05/2023 06:00:00 - 31/05/2023 07:00:00","BZN|MK","Without Sequence","93.06","",""
"31/05/2023 07:00:00 - 31/05/2023 08:00:00","BZN|MK","Without Sequence","105.61","",""
"31/05/2023 08:00:00 - 31/05/2023 09:00:00","BZN|MK","Without Sequence","103.00","",""
"31/05/2023 09:00:00 - 31/05/2023 10:00:00","BZN|MK","Without Sequence","83.08","",""
"31/05/2023 10:00:00 - 31/05/2023 11:00:00","BZN|MK","Without Sequence","71.19","",""
"31/05/2023 11:00:00 - 31/05/2023 12:00:00","BZN|MK","Without Sequence","69.06","",""
"31/05/2023 12:00:00 - 31/05/2023 13:00:00","BZN|MK","Without Sequence","55.81","",""
"31/05/2023 13:00:00 - 31/05/2023 14:00:00","BZN|MK","Without Sequence","56.08","",""
"31/05/2023 14:00:00 - 31/05/2023 15:00:00","BZN|MK","Without Sequence","67.06","",""
"31/05/2023 15:00:00 - 31/05/2023 16:00:00","BZN|MK","Without Sequence","71.02","",""
"31/05/2023 16:00:00 - 31/05/2023 17:00:00","BZN|MK","Without Sequence","75.07","",""
"31/05/2023 17:00:00 - 31/05/2023 18:00:00","BZN|MK","Without Sequence","76.87","",""
"31/05/2023 18:00:00 - 31/05/2023 19:00:00","BZN|MK","Without Sequence","113.48","",""
"31/05/2023 19:00:00 - 31/05/2023 20:00:00","BZN|MK","Without Sequence","118.90","",""
"31/05/2023 20:00:00 - 31/05/2023 21:00:00","BZN|MK","Without Sequence","118.90","",""
"31/05/2023 21:00:00 - 31/05/2023 22:00:00","BZN|MK","Without Sequence","110.00","",""
"31/05/2023 22:00:00 - 31/05/2023 23:00:00","BZN|MK","Without Sequence","104.90","",""
"31/05/2023 23:00:00 - 01/06/2023 00:00:00","BZN|MK","Without Sequence","86.06","",""
"01/06/2023 00:00:00 - 01/06/2023 01:00:00","BZN|MK","Without Sequence","85.00","",""
"01/06/2023 01:00:00 - 01/06/2023 02:00:00","BZN|MK","Without Sequence","77.03","",""
"01/06/2023 02:00:00 - 01/06/2023 03:00:00","BZN|MK","Without Sequence","64.00","",""
"01/06/2023 03:00:00 - 01/06/2023 04:00:00","BZN|MK","Without Sequence","59.00","",""
"01/06/2023 04:00:00 - 01/06/2023 05:00:00","BZN|MK","Without Sequence","64.00","",""
"01/06/2023 05:00:00 - 01/06/2023 06:00:00","BZN|MK","Without Sequence","75.00","",""
"01/06/2023 06:00:00 - 01/06/2023 07:00:00","BZN|MK","Without Sequence","93.33","",""
"01/06/2023 07:00:00 - 01/06/2023 08:00:00","BZN|MK","Without Sequence","101.27","",""
"01/06/2023 08:00:00 - 01/06/2023 09:00:00","BZN|MK","Without Sequence","88.00","",""
"01/06/2023 09:00:00 - 01/06/2023 10:00:00","BZN|MK","Without Sequence","71.00","",""
"01/06/2023 10:00:00 - 01/06/2023 11:00:00","BZN|MK","Without Sequence","56.18","",""
"01/06/2023 11:00:00 - 01/06/2023 12:00:00","BZN|MK","Without Sequence","55.00","",""
"01/06/2023 12:00:00 - 01/06/2023 13:00:00","BZN|MK","Without Sequence","55.00","",""
"01/06/2023 13:00:00 - 01/06/2023 14:00:00","BZN|MK","Without Sequence","55.00","",""
"01/06/2023 14:00:00 - 01/06/2023 15:00:00","BZN|MK","Without Sequence","55.00","",""
"01/06/2023 15:00:00 - 01/06/2023 16:00:00","BZN|MK","Without Sequence","55.00","",""
"01/06/2023 16:00:00 - 01/06/2023 17:00:00","BZN|MK","Without Sequence","55.00","",""
"01/06/2023 17:00:00 - 01/06/2023 18:00:00","BZN|MK","Without Sequence","78.30","",""
"01/06/2023 18:00:00 - 01/06/2023 19:00:00","BZN|MK","Without Sequence","106.19","",""
